CPD_UNIT,STAR1,FIRST_NAME,LAST_NAME,MI,RANK
384,4512,TRACY,NOWAKOWSKI,C,POLICE OFFICER
212,17997,LLOYD,HARDMAN JR,,POLICE OFFICER
145,18373,DAWN,WILLIAMS,T,POLICE OFFICER
018,3398,STEPHANIE,NOMELLINI,L,POLICE OFFICER
008,13135,JARED,LOWERY,R,POLICE OFFICER
153,18320,CARMICHAE,LEWIS,J,POLICE OFFICER
024,13862,STEVEN,OMMUNDSON,M,POLICE OFFICER
003,16442,JORDAN,HARTFIELD,M,POLICE OFFICER
009,19167,PENNY,SZETO,,POLICE OFFICER
213,10715,JAMES,MONTANO,J,POLICE OFFICER
017,8134,LUKASZ,WNEK,P,POLICE OFFICER
102,7455,LEW,ARCEO,M,POLICE OFFICER
079,21207,BRIAN,DEJESUS,C,PO AS DETECTIVE
111,9356,KRISTYN,MALINOWSKI,I,POLICE OFFICER
213,11775,PATRICK,NAUGHTON,J,POLICE OFFICER
005,9266,TINA,JOHNSON,C,POLICE OFFICER
002,12286,REBECCA,BOGARD,,POLICE OFFICER
015,277,SAMUEL,MUNIZ,E,LIEUTENANT OF POLICE
441,5704,MICHAEL,OSTROWSKI,W,POLICE OFFICER
384,21213,STEVEN,GUSTAFSON,L,PO AS DETECTIVE
142,27,DANIEL,O SHEA,F,DEP CHIEF
129,958,GABRIEL,BARRERA,B,SERGEANT OF POLICE
024,17499,IRFAN,KHAN,,POLICE OFFICER
011,1448,PATRICK,JOSEPHS,R,SERGEANT OF POLICE
024,12896,MICHAEL,SAMSON,J,PO/FIELD TRNING OFF
211,14797,JUAN,ORTEGA,,POLICE OFFICER
007,13482,ANGELINA,PALERMO,M,POLICE OFFICER
111,14738,RICHARD,CONSIDINE,J,POLICE OFFICER
059,8435,DANIEL,GOON,P,PO/MARINE OFFICER
012,1298,BRIAN,SCHULTZ,G,SERGEANT OF POLICE
014,13612,ABASI,THOMPSON,T,POLICE OFFICER
019,14617,DAVID,CINTRON,,POLICE OFFICER
019,12424,VICTOR,MARTIN,V,POLICE OFFICER
020,8280,AUDREY,JURCZYKOWSKI,A,POLICE OFFICER
125,11380,TERRENCE,OCONNOR,M,POLICE OFFICER
008,14983,RAUL,CORTEZ,,POLICE OFFICER
620,9847,CHRISTINA,RODRIGUEZ,,POLICE OFFICER
007,7665,MARIO,TAPIA,,POLICE OFFICER
005,14222,ANDRE,FRIERSON,,POLICE OFFICER
017,10914,NELSON,CRESPO,,POLICE OFFICER
313,18009,RICHARD,YI,Y,POLICE OFFICER
620,20680,JAMES,LEWANDOWSKI,A,PO AS DETECTIVE
017,19141,HYUK,LEE,J,POLICE OFFICER
019,19738,OMAR,GARCIA,,POLICE OFFICER
610,20135,ROBERT,COMBS,O,PO AS DETECTIVE
009,10976,STEPHEN,BRYAN,R,POLICE OFFICER
010,1453,SAMUEL,TIMMERMAN,E,SERGEANT OF POLICE
017,18710,DAVIS,MURILLO,,POLICE OFFICER
002,18395,ADRIAN,POLONIO,C,POLICE OFFICER
133,,ADALBERTO,GARCIA,,POLICE OFFICER
133,6253,PATRICK,FENNESSEY,J,POLICE OFFICER
006,17077,ROSS,HAPANIEWSKI,A,POLICE OFFICER
004,16239,AARON,RONDEAU,T,POLICE OFFICER
140,6164,ANTHONY,WALTON,N,POLICE OFFICER
312,11624,KEITH,CROT,E,POLICE OFFICER
630,20443,ANTHONY,RUBENS,D,PO AS DETECTIVE
211,6760,GABRIEL,SMYCZ,J,POLICE OFFICER
008,15245,RODERICK,TAYLOR,C,PO/FIELD TRNING OFF
610,20159,ABEL,HARO,,PO AS DETECTIVE
003,5685,NICHOLAS,HERRING,A,POLICE OFFICER
116,17644,ROGER,LIBOON,F,POLICE OFFICER
007,10089,ZAIREH,ACSVECS,,POLICE OFFICER
015,7519,MIRJANCO,VASILEV,,POLICE OFFICER
011,8246,STEFANY,SOLIS,M,POLICE OFFICER
008,3396,SHAUN,KRISKE,A,POLICE OFFICER
007,15589,THOMAS,LAURETO,R,POLICE OFFICER
312,14050,JONATHAN,DIBIASE,E,POLICE OFFICER
620,20380,BRIAN,CAMPBELL JR,J,PO AS DETECTIVE
620,20974,BRIAN,DUHIG,C,PO AS DETECTIVE
025,5920,LILIANA,ZEPEDA,,POLICE OFFICER
025,6969,JOHN,FERGUS JR,P,POLICE OFFICER
610,21462,TIMOTHY,WHITMER,M,PO AS DETECTIVE
007,18622,THALIA,SOLANO,M,POLICE OFFICER
011,6959,SCOTT,RUCKRICH,P,POLICE OFFICER
006,10519,MICHAEL,BLANCO,J,POLICE OFFICER
014,11089,TRAVIS,COLE,L,POLICE OFFICER
145,19892,STEPHAN,CHATTERJEE,S,POLICE OFFICER
010,11997,JOSUE,PIVARAL,D,POLICE OFFICER
312,17798,DAVID,PASILLAS,,POLICE OFFICER
353,17695,CRAIG,LAIDLAW,T,POLICE OFFICER
610,20346,JOSEPH,SLOMKA,P,PO AS DETECTIVE
011,19600,GREGORY,SOJKA,,POLICE OFFICER
003,17500,NICHOLAS,SMITH,J,POLICE OFFICER
009,17260,ANDRES,RODRIGUEZ,,POLICE OFFICER
024,10988,ZOHAIB,ZAIB,,POLICE OFFICER
312,17950,JOSE,LEMUS-CORTEZ,A,POLICE OFFICER
002,17172,FRANCISCO,MOYA,R,PO/FIELD TRNING OFF
213,14022,RYAN,LEON,J,POLICE OFFICER
022,10264,JOSEPH,LANDINI,R,POLICE OFFICER
025,16831,CONRAD,CARRINGTON,J,POLICE OFFICER
006,13716,DANIELLE,DEERING,M,POLICE OFFICER
610,20679,DEAN,LAKIS,N,PO AS DETECTIVE
006,8186,MICHAEL,ZARAGOZA,J,POLICE OFFICER
213,11658,JASON,NUNEZ,M,POLICE OFFICER
606,17775,MICHAEL,FAZY,P,POLICE OFFICER
017,12555,FRANCIS,MANALO,E,POLICE OFFICER
127,13486,KEVIN,GRAND,M,POLICE OFFICER
630,20835,EDIS,SKRGIC,,PO AS DETECTIVE
014,3428,MARK,KALAMARIS,,POLICE OFFICER
007,19809,FERNANDO,MOCTEZUMA,,POLICE OFFICER
011,17972,NEFTALI,DROZ,,POLICE OFFICER
010,17447,MARIA,SALGADO,I,POLICE OFFICER
015,13688,OSVALDO,GONZALEZ,,POLICE OFFICER
011,2795,ROBERT,CLARK,J,POLICE OFFICER
630,21064,LUKE,DALY,P,PO AS DETECTIVE
543,11893,GARY,LORDEN,E,POLICE OFFICER
211,4534,AARON,BURNS,C,POLICE OFFICER
630,21089,VINCENT,HUMPHREY,L,PO AS DETECTIVE
241,9411,TASHA,EVANS,L,POLICE OFFICER
140,484,FRANCIS,VALADEZ,A,DEP CHIEF
006,566,ROY,BOFFO,A,LIEUTENANT OF POLICE
022,18591,JOHN,RYAN,M,POLICE OFFICER
012,10098,KEVIN,TLOCZEK,R,POLICE OFFICER
015,7846,CHRIS,MCGUIRE,L,POLICE OFFICER
001,351,PATRICIA,ZUBER,O,LIEUTENANT OF POLICE
212,16353,MELISSA,SCHROEDER,L,POLICE OFFICER
127,1215,MICHAEL,KAPUSTIANYK,W,SERGEANT OF POLICE
025,14142,DANIEL,TORRES,,POLICE OFFICER
014,19771,ANDREW,MATOS,,POLICE OFFICER
610,20181,DANIEL,SCHMIT,J,PO AS DETECTIVE
006,8712,MICHAEL,WILOCKI,J,POLICE OFFICER
313,14991,CHRISTOPHER,RAMEY,R,POLICE OFFICER
011,14740,GREG,ROSZKOWSKI,,POLICE OFFICER
011,7186,BERNADETTE,KELLY,T,POLICE OFFICER
003,8149,STEVEN,HOLDEN,,POLICE OFFICER
005,15671,CYNTHIA,CIRELLO,R,POLICE OFFICER
022,12490,LUIS,ALVAREZ,,POLICE OFFICER
005,11995,DANIELLE,BROWN,N,POLICE OFFICER
020,16590,BRIAN,COLLINS,D,POLICE OFFICER
010,17715,RAMIRO,ALVAREZ,,POLICE OFFICER
211,8278,STEVEN,REITZ,C,POLICE OFFICER
005,14394,OLIVER,FRANKLIN,H,POLICE OFFICER
018,5612,BRETT,POLSON,S,POLICE OFFICER
002,11085,JULIO,MEDINA,A,POLICE OFFICER
017,11903,ANTHONY,ORLANDO,N,POLICE OFFICER
025,10165,DARIUSZ,WLODKOWSKI,,POLICE OFFICER
017,13616,LUIS,CASTELLANOS,M,POLICE OFFICER
011,13864,DENISE,MONTALVO,,POLICE OFFICER
212,7171,MATTHEW,COFFEY,K,POLICE OFFICER
142,9811,AZEEN,SARKHOSH,,POLICE OFFICER
313,7845,PATRICK,MARTINO,J,POLICE OFFICER
650,21228,NORMA,TREVINO-DUFFY,S,PO AS DETECTIVE
011,17622,EDUARDO,FLORES,,POLICE OFFICER
610,20479,JAMES,SCHNIER,T,PO AS DETECTIVE
610,20987,OSCAR,TORRES,E,PO AS DETECTIVE
007,13646,WILBUR,WILLIAMS,J,POLICE OFFICER
606,14488,BRIAN,HEALY,J,POLICE OFFICER
025,2980,MICHAEL,WEBB,J,POLICE OFFICER
312,3766,MICHAEL,HIGGINS,J,POLICE OFFICER
015,17203,JOHN,SCHUMACK,C,POLICE OFFICER
610,20743,NICHOLAS,NUNEZ,E,PO AS DETECTIVE
376,4670,ROBERT,PERALES,,POLICE OFFICER
136,6400,JOCELYN,OCHONICKI,J,POLICE OFFICER
025,14057,DANNY,ARROYO,D,POLICE OFFICER
009,13189,CHRISTOPHER,WILDE,A,POLICE OFFICER
019,5102,JOSEPH,LOIACONO,D,POLICE OFFICER
011,10941,HEATH,CHOATE,A,POLICE OFFICER
125,14368,ELENA,MCKENNA,B,POLICE OFFICER
213,14348,ALEJANDRO,ESCAMILLA,,POLICE OFFICER
606,13335,BRANDON,KIRBY,H,POLICE OFFICER
313,10606,SEBASTIAN,MAGIERA,A,POLICE OFFICER
014,12607,WARREN,JONES,O,POLICE OFFICER
015,14324,JOSEPH,WILSON,M,POLICE OFFICER
024,17641,EMILIA,BORISSOVA,H,POLICE OFFICER
016,15145,THOMAS,VARGA,A,PO/FIELD TRNING OFF
025,12265,SEBASTIAN,WOLINSKI,R,POLICE OFFICER
009,11242,HORMIZ,BARWARI,,POLICE OFFICER
312,6698,ROBERT,SYLVESTER,J,POLICE OFFICER
311,10739,ARTURO,FONSECA,,POLICE OFFICER
024,8647,DAVID,PENA,A,POLICE OFFICER
311,12864,ARTURO,GUZMAN,,POLICE OFFICER
010,19796,IGNACIO,CARRILLO,,POLICE OFFICER
004,13116,ERIC,DAVIS,B,POLICE OFFICER
704,7634,LANCE,MC CLENDON,R,POLICE OFFICER
079,20736,MARINA,MAKROPOULOS,E,PO AS DETECTIVE
721,11012,RONNY,STURM,R,POLICE OFFICER
610,20512,JACK,MILLER,A,PO AS DETECTIVE
009,10337,DANIEL,PONIATOWSKI,,POLICE OFFICER
620,21349,PATRICK,MCGINNIS,L,PO AS DETECTIVE
019,11934,MARICELLA,READY,A,PO/FIELD TRNING OFF
007,12520,JACQUELINE,KOPTERSKI,R,POLICE OFFICER
005,6108,PHILLIP,MILLER,M,POLICE OFFICER
011,14526,GLADYS,DELEON,V,POLICE OFFICER
008,12809,DAWN,RICHARDSON,M,POLICE OFFICER
212,11991,JOSEPH,FUENTES,J,POLICE OFFICER
620,20528,MARK,GANNON,E,PO AS DETECTIVE
630,21455,PATRICK ,GRANEY,J,PO AS DETECTIVE
011,14521,ALBERT,JACENIK,J,POLICE OFFICER
213,11871,ERIC,BIANCHINI,M,POLICE OFFICER
020,4697,AKAD,ASDOU,,PO/FIELD TRNING OFF
016,17083,THERESA,WALDBUESSER,A,POLICE OFFICER
213,4595,SCOTT,FLOREZ,J,POLICE OFFICER
004,5912,CORTEZ,JONES,E,POLICE OFFICER
025,14006,TOMASZ,CWIAKALA,W,POLICE OFFICER
018,12064,JOSHUA,SCHREIBER,A,POLICE OFFICER
145,4768,RONDA,PRESSLEY,A,POLICE OFFICER
211,8309,MARTA,ZAMOJSKA,K,POLICE OFFICER
005,13717,DAVID,WILSON,F,PO/FIELD TRNING OFF
004,3117,SZYMON,HYPTA,,POLICE OFFICER
312,17167,JON,PEULECKE,J,POLICE OFFICER
313,10594,SYLVIA,RODRIGUEZ,D,POLICE OFFICER
211,2909,KENNETH,SCOTT,R,POLICE OFFICER
005,11072,AHMAD,MASHAL,M,POLICE OFFICER
620,20365,KYLE,BURNS,R,PO AS DETECTIVE
313,11376,NICHOLAS,CHOVANEC,G,POLICE OFFICER
213,13396,MICHAEL,BERTINI,L,POLICE OFFICER
020,4289,HUMBERTO,GOMEZ,,POLICE OFFICER
353,4308,ERIC,JAMES,T,POLICE OFFICER
610,21133,DAVID,KOCH,A,PO AS DETECTIVE
277,7316,SAMANTHA,CLARKE,J,PO ASGN EVID. TECHNI
015,14106,PATRICK,JOYCE,J,POLICE OFFICER
312,11996,CHRISTOPHER,PASCHAL,W,POLICE OFFICER
004,10074,ERIC,JONES III,H,POLICE OFFICER
620,20647,JONATHAN,JANAS,W,PO AS DETECTIVE
114,6056,LASHAWN,MOORE,D,POLICE OFFICER
011,11751,JOSEPH,FRELLER,M,POLICE OFFICER
014,8919,ESLI,KILPONEN,I,POLICE OFFICER
011,2000,THOMAS,KOLMAN,,SERGEANT OF POLICE
166,18789,CHRISTINE,SPANOS,A,POLICE OFFICER
001,10571,RAYMOND,HARAN,J,POLICE OFFICER
630,21793,CHRIS,BANE,J,PO AS DETECTIVE
011,17809,BRENDA,GATRELL,L,POLICE OFFICER
016,11750,ERIC,KILLION,M,POLICE OFFICER
604,21171,JOSEPH,MORGAN,W,PO AS DETECTIVE
630,842,ALBERT,PEREZ,,SERGEANT OF POLICE
005,12852,ANDRE,WILLIAMS,J,POLICE OFFICER
001,18617,RICARDO,TENEYUQUE,,POLICE OFFICER
019,17155,TIMOTHY,CHO,S,POLICE OFFICER
127,18637,JONATHAN,REEDER,J,POLICE OFFICER
180,19269,MICHAEL,SIMPSON,A,POLICE OFFICER
001,7055,CARLOS,CAMEY SANDOVAL,R,POLICE OFFICER
019,1473,MICHAEL,HADDAD,J,SERGEANT OF POLICE
017,1509,WILLIAM,GRASSI,D,SERGEANT OF POLICE
002,1428,MICHAEL,BUTLER,L,SERGEANT OF POLICE
079,20247,BRIAN,RIX,M,PO AS DETECTIVE
701,15623,KEVIN,HOWARD,V,POLICE OFFICER
050,11806,VERONICA,ROSS,L,POLICE OFFICER
701,9936,MYRON,KUYKENDALL,,POLICE OFFICER
007,17596,CAMETIA,MIDDLETON,S,POLICE OFFICER
011,18679,DARRYL,MARTIN,A,POLICE OFFICER
131,1304,CHRISTINE,OTRUBA,M,SERGEANT OF POLICE
606,1849,MICHAEL,NALLEN,K,SERGEANT OF POLICE
123,1010,COLLEEN,TEAHAN,L,SERGEANT OF POLICE
277,16887,NICK,BECKMAN,W,PO ASGN EVID. TECHNI
312,17865,KENNETH,BRINK,L,POLICE OFFICER
057,17050,ELIZABETH,CAMPOS,M,POLICE OFFICER
025,17165,DANIEL,CWYNAR,J,POLICE OFFICER
441,17189,BERNARD,ESCAMILLA,P,POLICE OFFICER
166,17295,JUAN,GOMEZ,J,POLICE OFFICER
166,13972,BRYAN,VANDER MEY,L,POLICE OFFICER
025,6659,VASILIOS,GATSIOS,N,POLICE OFFICER
005,9770,JORIE,HELSTERN-WOOD,E,POLICE OFFICER
211,7750,TIFFANY,DEMKE,A,POLICE OFFICER
120,6527,STEPHANIE,FOX,A,POLICE OFFICER
376,6024,CYNTHIA,MEDINA,,POLICE OFFICER
004,10024,ERIN,WELCH,T,POLICE OFFICER
006,13083,MANUEL,DE AVILA,,POLICE OFFICER
025,13042,JAVIER,ESCANIO,,POLICE OFFICER
018,6557,JAMES,HATZIKONSTANTINOU,,POLICE OFFICER
542,4155,JACQUELINE,MONTES,,P O ASSGN SEC SPEC
016,7578,JAMES,NELSON,M,PO/FIELD TRNING OFF
079,21137,JERAD,TIM,,PO AS DETECTIVE
010,11675,JOSHUA,MEDINA,S,POLICE OFFICER
005,11196,NILLION,RANKIN,,POLICE OFFICER
180,14240,KAMIL,KUCZEK,,POLICE OFFICER
015,11383,AGNIESZKA,ZIEBA,J,POLICE OFFICER
017,4841,GARETH,WOODS,A,POLICE OFFICER
620,20021,DANIEL,ARAGON,,PO AS DETECTIVE
060,17163,IRENEUSZ,MIERZEYEK,M,POLICE OFFICER
116,14796,ERIN,HARTE,,POLICE OFFICER
721,12550,DANIEL,MCNICHOLAS,R,POLICE OFFICER
606,3636,KEVIN,MCCANN,J,POLICE OFFICER
102,12061,STEVE,RUSANOV,M,POLICE OFFICER
313,14502,JASON,ARROYO,M,POLICE OFFICER
017,13348,ADAM,HERMOSILLO,,PO/FIELD TRNING OFF
004,14246,JARREDD,COCHRAN,F,POLICE OFFICER
127,17991,VILMARYS,MORALES,,POLICE OFFICER
015,15054,ALEXANDER,KULISEK,H,POLICE OFFICER
213,6620,WILLIAM,WHALEN,A,POLICE OFFICER
311,4689,ARTAVIUS,MITCHELL,C,POLICE OFFICER
020,16370,CYRUS,MARTINEZ,I,POLICE OFFICER
620,20609,MARTIN,MCDONNELL,M,PO AS DETECTIVE
610,21460,FRANK,HODGEMAN,R,PO AS DETECTIVE
193,10566,JUAN,HERNANDEZ,D,POLICE OFFICER
003,15765,KRISTY,YANNEY,O,POLICE OFFICER
166,16027,CHRISTINA,RODRIGUEZ,A,POLICE OFFICER
114,10919,OSCAR,ZUNIGA,,POLICE OFFICER
004,16641,DANIEL,JONES,L,POLICE OFFICER
009,7596,RADOSLAW,GAJDA,K,POLICE OFFICER
211,3871,CHRISTOPHER,INNISS,J,POLICE OFFICER
610,20082,SALVATORE,ALOISIO,D,PO AS DETECTIVE
005,13301,TABATHA,PRINGLE,,POLICE OFFICER
012,12648,KATHERINE,BAUMHARDT,L,POLICE OFFICER
024,13933,ALEXANDER,LAZIC,,POLICE OFFICER
025,10720,JESUS,DELGADO,,POLICE OFFICER
005,9649,MATTHEW,PARISI,J,POLICE OFFICER
124,4565,DENNIS,SOLNER,A,POLICE OFFICER
376,17659,RAUL,VASQUEZ,A,POLICE OFFICER
011,16816,ANTHONY,BLANCO,J,PO/FIELD TRNING OFF
020,19702,AMANDA,VIDLJINOVIC,M,POLICE OFFICER
025,19625,KATHERINE,WAGNER,H,POLICE OFFICER
620,20626,ANDREW,GURLEY,J,PO AS DETECTIVE
003,11461,DORIAN,WRIGHT,T,POLICE OFFICER
313,7698,MICHAEL,KATSANTONES,J,POLICE OFFICER
313,17936,RAMONA,ROBLES,M,POLICE OFFICER
002,19299,ANTHONY,GILLUM,C,POLICE OFFICER
010,13526,CARLOS,RUIZ,R,POLICE OFFICER
005,17573,TENISHIA,CRAWFORD,C,POLICE OFFICER
630,7621,KEVIN,MULLIGAN,E,POLICE OFFICER
003,13763,RUBEN,ROJAS,,POLICE OFFICER
015,17840,ALICJA,TEPER,I,POLICE OFFICER
003,19727,ANTHONY,OCASIO,,POLICE OFFICER
012,19884,LINDA,GUTIERREZ,M,POLICE OFFICER
018,19199,PATRICK,BRYANT,M,POLICE OFFICER
277,17615,JOSE,ALVAREZ,M,PO ASGN EVID. TECHNI
610,20168,ANDREW,NEBERIEZA,M,PO AS DETECTIVE
020,379,MICHAEL,MORETH,F,LIEUTENANT OF POLICE
015,1740,MICHAEL,ROTH,J,SERGEANT OF POLICE
011,1434,ALAN,LASCH,P,SERGEANT OF POLICE
169,3197,MICHAEL,MONACO,J,POLICE OFFICER
620,20201,MATTHEW,RICKHER,J,PO AS DETECTIVE
003,18408,JOHN,BLOCK,J,PO/FIELD TRNING OFF
121,2603,SEAN,RICE,O,SERGEANT OF POLICE
630,20370,WAGNER,MANZO,F,PO AS DETECTIVE
341,1171,REGINALD,ODEN,B,SERGEANT OF POLICE
376,11972,RAMONA,COLEMAN,Y,POLICE OFFICER
024,17904,DEMETRIS,ASLAN,A,POLICE OFFICER
005,16739,MELISSA,WATKINS,R,POLICE OFFICER
004,1275,CLAIRE,VAN SLYKE,,SERGEANT OF POLICE
610,20784,NED,POLOVINA,R,PO AS DETECTIVE
313,15524,JOHN,HOWARD,D,POLICE OFFICER
015,17152,SIMON,HERNANDEZ,S,POLICE OFFICER
024,18286,GEORGE,HUYNH,,PO/FIELD TRNING OFF
007,10695,EDWIN,LORENZANA JR,,POLICE OFFICER
353,16333,RYAN,MC CALLUM,P,POLICE OFFICER
045,15395,MICHAEL,ARES,J,POLICE OFFICER
261,3356,MICHELLE,RICHMOND,K,POLICE OFFICER
017,10272,SERGUEY,KLEMENS,V,POLICE OFFICER
180,7985,JENNY,ZAVALA,M,POLICE OFFICER
025,2970,YOUSEF,MANSOUR,Z,POLICE OFFICER
124,13088,JOSE,HERNANDEZ JR,L,POLICE OFFICER
114,8341,JAMIE,RIVAS,P,POLICE OFFICER
004,10772,PETER,CHICO,J,POLICE OFFICER
007,3413,JOSEPH,DUPLECHIN,P,POLICE OFFICER
010,10515,MICHAEL,LOZA,A,POLICE OFFICER
312,6261,ENRIQUE,DELGADO FERNANDEZ,A,POLICE OFFICER
012,4422,ELIZABETH,TORRES,,POLICE OFFICER
610,20853,MARKO,TRBOVIC,,PO AS DETECTIVE
630,20955,RACHEL,DRIZNER,M,PO AS DETECTIVE
211,10327,JURDON,ZUNIGA,,POLICE OFFICER
010,8394,ANDREW,OHLSON,E,POLICE OFFICER
025,5826,RUSSELL,PITZER,E,POLICE OFFICER
004,13495,MATTHEW,BIRDSONG,J,POLICE OFFICER
016,19129,JONATHAN,ELARDE,J,POLICE OFFICER
620,20282,PARTIECE,WALKER,,PO AS DETECTIVE
211,15682,VANESSA,RIVERA,,POLICE OFFICER
010,11516,JAMIL,BROWN,E,POLICE OFFICER
211,12612,NICHOLAS,SPACEK,J,POLICE OFFICER
610,21113,MILES,FURLET,J,PO AS DETECTIVE
006,13282,TOYA,O'BRYANT,Y,POLICE OFFICER
006,8915,ELIZABETH,PEREZ,,POLICE OFFICER
620,20664,JAMES,SMITH,J,PO AS DETECTIVE
610,20266,KEVIN,BRAZEL,K,PO AS DETECTIVE
006,5865,ANTOINETT,LOVELESS,J,POLICE OFFICER
376,12017,ZARYK,DAVIS,J,POLICE OFFICER
017,18296,FRANCIS,MENDOZA,E,POLICE OFFICER
630,5968,DANIEL,LINSNER,M,POLICE OFFICER
313,13383,ERNESTO,GUZMAN-SANCHEZ,,POLICE OFFICER
606,7430,ROGELIO,BORJAS JR,,POLICE OFFICER
312,12394,JUAN,GALI,V,POLICE OFFICER
024,10542,SYED,QADRI,S,POLICE OFFICER
015,5858,JESSE,DIAZ,A,PO/FIELD TRNING OFF
121,6936,JENNIFER,MORRIS,R,POLICE OFFICER
012,11116,ANDREW,KOCIOLEK,J,POLICE OFFICER
701,2894,ANTHONY,DEMERITTE JR,,POLICE OFFICER
312,2953,PATRICK,FORBES,W,POLICE OFFICER
024,1997,CAROLYN,KUJAWA,M,SERGEANT OF POLICE
610,20350,JOSEPH,TONER,D,PO AS DETECTIVE
015,8544,COREY,WOJTKIEWICZ,A,POLICE OFFICER
610,20685,WALTER,MARTIN,R,PO AS DETECTIVE
014,6437,GEOFFREY,BAKER,B,POLICE OFFICER
024,13835,JAMES,MC KEE,F,POLICE OFFICER
007,18369,LUTHER,HAYNES,,POLICE OFFICER
012,18448,JAMES,OLSZANSKI,T,POLICE OFFICER
009,4743,JOSE,RODRIGUEZ,V,POLICE OFFICER
606,19216,RICHARD,KAMARCHEVAKUL,D,POLICE OFFICER
011,1656,JOSEPH,KUSAR,A,SERGEANT OF POLICE
630,21781,DANIEL,DE LOPEZ,J,PO AS DETECTIVE
441,16081,CYNTHIA,RIVERA,G,POLICE OFFICER
019,14607,ROBERT,TORRES,,POLICE OFFICER
003,6872,TERRY,HOPKINS,,POLICE OFFICER
231,1290,CLIFFORD,RUSSELL JR,M,SERGEANT OF POLICE
213,848,KENNETH,MESCALL,J,SERGEANT OF POLICE
004,1722,JAIME,ALVARADO,,SERGEANT OF POLICE
018,10635,DONALD,SIMMONS JR,A,POLICE OFFICER
011,2844,GABRIEL,CRUZ,L,POLICE OFFICER
166,13428,DANIELLE,HAGEN,M,POLICE OFFICER
007,17602,GABRIEL,GARCIA,,POLICE OFFICER
610,21283,IGNATIUS,KUMIEGA,L,PO AS DETECTIVE
001,2286,MARNE,RIORDAN,E,SERGEANT OF POLICE
020,19780,RICARDO,FERNANDEZ,A,POLICE OFFICER
011,8485,JASON,BARNES,,POLICE OFFICER
171,1111,PHILLIP,COLLINS JR,P,SERGEANT OF POLICE
024,10104,DAMIAN,RUBINO,V,POLICE OFFICER
376,804,JESSE,TERRAZAS,,SERGEANT OF POLICE
313,15878,JASON,NIEVES,M,POLICE OFFICER
311,17704,SHALAINE,ENAHORA,M,POLICE OFFICER
180,10298,J'MAL,RILEY,L,POLICE OFFICER
015,5482,GENE,HUGH,E,PO/FIELD TRNING OFF
002,15290,AURIMAS,JANUSONIS,,POLICE OFFICER
010,12091,MICHAEL,PIETRYLA JR,J,POLICE OFFICER
015,19708,CINDY,RUVALCABA,S,POLICE OFFICER
005,10095,CHARITA,EDWARDS,M,PO/FIELD TRNING OFF
025,9001,JOHNNY,FONSECA,E,POLICE OFFICER
620,20229,MICHAEL,FIETKO,T,PO AS DETECTIVE
024,19059,ANGELO,CUTRO,F,POLICE OFFICER
008,2719,NICOLAS,MORALES JR,,POLICE OFFICER
025,6285,RUSSELL,ZAGORSKI,E,POLICE OFFICER
353,3325,EMMANUEL,ZAMBRANO,,POLICE OFFICER
610,20347,JASON,STREEPER,J,PO AS DETECTIVE
018,13817,ROBERT,DOLEZIL,M,POLICE OFFICER
014,16814,ERIC,GOMEZ,D,POLICE OFFICER
353,7888,TRUNG,NGUYEN,B,POLICE OFFICER
015,13345,PEDRO,DIAZ,L,POLICE OFFICER
135,11740,TIMOTHY,CRAWFORD,J,POLICE OFFICER
610,20723,DANIEL,JONES,R,PO AS DETECTIVE
376,18340,KATARZYNA,OSZKINIS,,POLICE OFFICER
005,19482,ANGEL,GUTIERREZ,,PO/FIELD TRNING OFF
010,14989,STEVEN,YOUNG,A,POLICE OFFICER
005,1993,SUSAN,KENNY,M,SERGEANT OF POLICE
630,20868,KEVIN,WARD,P,PO AS DETECTIVE
012,16517,JENNIFER,SOTO,N,POLICE OFFICER
003,3228,RONALD,JACKSON,T,POLICE OFFICER
211,6259,MEGAN,RYAN,L,POLICE OFFICER
007,19704,JOHN,NEMEC,C,POLICE OFFICER
002,1360,JASON,BOETTCHER,E,SERGEANT OF POLICE
704,16057,ANDY,MOY,T,POLICE OFFICER
213,17669,ROBERT,GOMEZ,A,POLICE OFFICER
018,14176,KEVIN,MCDONOUGH,C,POLICE OFFICER
213,19221,ANDREW,VINAKOS,J,POLICE OFFICER
025,12757,PRZEMYSLAW,WORWA,R,POLICE OFFICER
630,20213,BRENDAN,BRUNO,D,PO AS DETECTIVE
017,19054,SEAN,MARKHAM,S,POLICE OFFICER
003,2594,ALLISON,KUCIVER - PRICE,M,SERGEANT OF POLICE
620,20725,DOUGLAS,SZYMANSKI,J,PO AS DETECTIVE
015,2550,JOHN,TIERNEY,H,SERGEANT OF POLICE
133,3205,ROBERT,HENDERSON,D,POLICE OFFICER
007,2125,MICHAEL,KRUEGER,P,SERGEANT OF POLICE
018,13784,MICHAEL,DONNELLY,W,POLICE OFFICER
019,14250,LISA,ECHEVERRI,H,POLICE OFFICER
140,10354,JOEL,BEMIS,F,POLICE OFFICER
014,3777,ALEJANDRO,MENDOZA,,POLICE OFFICER
007,5099,JOE,RODRIGUEZ,R,POLICE OFFICER
010,17677,JAMES,BRINKLEY,J,POLICE OFFICER
019,17974,AARON,FLEISCHHACKER,M,POLICE OFFICER
312,17305,SAMUEL,FLORES,A,POLICE OFFICER
610,20084,DANIELLE,MULLIGAN,M,PO AS DETECTIVE
010,18601,DAVID,PARDO,,POLICE OFFICER
